"","DJF","MAM","JJA","SON"
"1980",0.830546522447218,1.24634286765919,0.568294340717351,0.00237514018762704
"1981",1.34729019677919,2.414081277829,1.52243341729743,-0.114508409216449
"1982",0.91293037048662,0.962712962738344,0.121478895674289,-0.834621146613201
"1983",-1.09310632706449,1.1904532362066,-0.0141246157475369,-0.767068641824982
"1984",-1.3835443512457,-0.908216017474121,-2.47410708934829,-2.24345889409942
"1985",-1.35321094680294,-1.74101488589193,-0.706008166478194,-1.40928060360227
"1986",-1.62347440848218,-1.36904973430765,-1.95111740030727,-1.43196972011877
"1987",-1.39952227549445,-0.019075590000622,-0.155600797143745,-0.912022683637749
"1988",-0.817961168658092,-0.531819395593849,-0.242079736440587,-0.915942497129457
"1989",-1.53009927830743,-1.72373124753119,-0.4111461095844,-0.942793446980267
"1990",0.612080245436724,-0.191455622272261,-0.277425533214901,0.404044637587488
"1991",-0.0430336287025559,-0.52230614248787,-0.687029567018221,-0.217361469855451
"1992",0.217997694972139,0.482020819127254,0.564434088347893,0.662138630021947
"1993",0.0517808226776535,-0.494251791088978,-0.371606058478964,-2.281386187178
"1994",-1.75902157771113,-0.943375087237383,-0.933329043438897,-0.764857266515213
"1995",-0.615728659213185,-0.159067191292114,1.65219691858188,1.15220282074898
"1996",0.868890973705852,0.034801148041344,-0.660466554403438,-0.471488178593482
"1997",1.32159273498203,2.28570126370319,1.54504208060322,-0.450825267054045
"1998",-0.506714687917317,0.218460088657348,0.316743185918539,0.476071856365669
"1999",0.424059540190132,-0.217404595220712,0.170539212829231,0.0354636144831898
"2000",-0.472791409567852,-0.0738474553120479,-0.507460267546782,-1.24841777742254
"2001",-0.828734141111109,-0.307012454599961,-0.403213173741671,0.443603386731621
"2002",1.41418783010217,-0.0302604566394704,-1.12558043186342,-0.258231862354134
"2003",-1.3073922491971,-1.29617123839348,-0.582210977119895,0.26624913798007
"2004",0.659049924422233,0.838792892294413,0.368483676341733,0.812280168696802
"2005",0.855038893957188,1.37909068573897,2.64636333459263,1.62175008692761
"2006",1.06855604393646,0.337868595362476,0.403268267104391,0.9750124771315
"2007",1.03293460289944,0.82413885324597,0.088776898317369,0.293076359701063
"2008",0.36062426560044,-0.414663238231648,0.112658814649832,0.392048954868964
"2009",-0.303446948923686,-1.36233040445567,-0.828551578721674,-0.601806246861922
"2010",-0.533808050160478,0.918301381927036,1.21186709186746,1.22433821355158
"2011",1.44705743313205,0.501091517156007,0.738804028442358,0.673326699539616
"2012",1.64405962246826,0.578726967450535,1.42703711984684,2.16787963438901
"2013",1.11852821081257,0.905545607949961,0.0898057029162806,0.995313901812739
"2014",-0.0246142823866774,-0.868915962639739,-0.797284101202658,0.836731114954155
"2015",-0.00939321056790869,-0.804685387785226,0.168093390295005,1.21266302605233
"2016",-0.203173327684333,0.0303067474254168,-0.265493435928953,0.296447543055988
"2017",0.363988185594853,0.70655227421476,1.19475472592256,1.04113892988707
"2018",0.988204672893477,-0.11760398536888,-1.49414073659263,-0.777189005056972
"2019",-1.06679340779071,-1.7004508903631,-0.567603246209422,0.0936764865413818
"2020",-0.663834450507374,-0.0582804125399169,0.544503430265234,0.565396482897943
